,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
66,-1.8706764,-1.1102089,0.6521782,-3.895181,0.5174464,0.19719438,3.679149,-3.7615697,2.7944653,1.8788782,-0.79583734,-3.89305,0.708667,3.5571043,-3.7549849,3.1684036,0.75259495,-1.2336922,3.7764254,-7.04489,-0.3578394,0.22571817,5.873522,-0.45374328,0.86563796,1.9006115,0.73220575,0.48650476,3.322179,-1.266438,1.0232795,1.1252838
67,-0.37749156,-1.484964,0.28100306,-1.2915316,-1.4346598,0.9238456,3.271829,-1.5788372,1.0272055,-0.031314865,0.9056807,-0.82323873,-1.4862022,1.6217782,-1.1124384,2.0747645,0.0022412827,-0.7362644,1.0514326,-2.9473414,0.37599865,1.3281107,3.4097311,-1.6183795,-1.9461005,0.41755766,1.284111,-0.8819934,1.5561509,-2.1837645,0.3309424,0.6673347
68,-1.8320237,-0.22491732,-0.76702434,2.4870515,-0.28020245,2.4747329,-0.21212594,2.1927104,1.8692789,0.5789492,0.82789767,0.23999628,-0.21255048,-1.1915013,1.2229892,0.6350347,-0.5838823,-1.0578936,-0.7766875,2.0717337,-0.16507891,0.41422486,-0.7294018,1.5861334,-1.5722052,0.2097614,2.9823716,-1.5684493,-0.04331942,-2.2573526,-1.2913736,-0.4055644
69,1.4043846,-1.0243137,-0.7472846,1.4750504,-2.6899865,0.31787452,1.0795163,0.54663014,-2.0579174,-0.03817857,1.2294933,2.3664818,-1.0004311,0.5085345,2.0293877,-1.1231365,0.6997076,-1.3187813,-2.3096461,-0.78348184,1.0214415,-0.3016871,-0.5292601,-1.8319552,-0.78037304,-1.7083598,-0.2354864,-1.0737039,0.7366552,-1.1762714,-1.1284254,0.10237916
70,-0.18960738,-0.96013236,0.70046425,1.0057111,-0.2390734,1.2592227,1.0810841,0.16236988,0.37011328,-0.24908742,1.0442764,0.10498028,-1.7645609,-0.2068493,0.20899865,1.0893419,-0.6749473,-0.2616862,0.06398198,0.8223298,0.16566283,1.541145,0.39510962,-0.3590315,-2.1536891,0.7008407,1.2175466,-1.7192048,-0.26447186,-1.6001256,0.6059388,-0.46634415
71,0.2539414,-0.38197574,0.8799758,0.69007236,2.263524,1.3129281,2.2549803,-0.5530735,1.7256302,0.7675491,1.2010903,-2.64969,-1.3365375,-0.23975301,-1.3610759,1.5512203,-1.1256996,-1.8580451,0.71085626,-1.8109491,-1.291147,2.2448647,1.2647076,0.3513587,-1.2824178,0.029661298,0.6300031,-1.2361711,0.39433116,-0.9959675,0.27535412,-0.84827965
72,2.4966793,-0.6320368,0.75667644,0.70200145,-1.7451172,-0.78266644,0.40678006,-0.28234378,-2.8852901,0.02253895,0.45814863,1.7932469,-2.130948,-0.3902775,1.823371,-0.43986845,0.17954315,-0.054705992,-1.5284547,0.3576566,1.0613302,1.1567625,-0.26752916,-2.4849436,-1.9455872,0.26899064,-0.5977467,-1.9894531,-1.1089187,-0.45355478,0.8320198,-0.40883654
73,6.118897,-1.6290215,2.3729863,-0.8690807,-3.2687168,-1.7009461,-1.3008397,-1.9856875,-6.441068,2.3182936,0.7946789,3.7730658,-3.5174527,0.93798,0.48955244,-0.3485532,-0.38978502,-0.020508377,-1.9071078,0.4494204,0.6457357,1.7709836,-2.431928,-4.8700786,-2.3516455,0.16675512,-3.8066711,-3.0010464,-3.2400844,-0.89073986,3.3450818,-2.1844833
74,-1.8320237,-0.22491732,-0.76702434,2.4870515,-0.28020245,2.4747329,-0.21212594,2.1927104,1.8692789,0.5789492,0.82789767,0.23999628,-0.21255048,-1.1915013,1.2229892,0.6350347,-0.5838823,-1.0578936,-0.7766875,2.0717337,-0.16507891,0.41422486,-0.7294018,1.5861334,-1.5722052,0.2097614,2.9823716,-1.5684493,-0.04331942,-2.2573526,-1.2913736,-0.4055644
75,0.024902923,-2.549286,-0.41986024,0.75598246,-3.0329318,1.7896439,2.6201372,-0.4019458,-0.8554193,-0.7859947,2.1303227,2.29009,-1.9126189,1.5708258,0.11707386,0.34246448,0.1229714,-1.0101612,-0.7491835,-1.4154233,0.9715902,0.58311856,0.78236157,-1.7298743,-1.7591501,-1.5379174,0.3389479,-1.3034501,1.5844725,-2.4518597,-0.46799257,0.14276928
76,-1.5133858,-0.98989546,0.07285896,2.385113,4.204125,4.20011,1.4421225,1.3900285,3.580848,1.1078442,2.7293916,-2.4889514,-1.1915524,0.4011144,-3.5951598,1.3280243,-2.4100103,-3.016567,0.062450543,-0.4034253,-3.7374513,2.1032484,-1.9469211,3.4454963,0.007657578,-2.2456648,-0.10085969,-0.58808863,0.4081875,-2.1892223,-0.842771,-2.9128397
77,0.029783638,-0.9432702,-0.40885624,3.3234427,1.7527095,3.5223107,-0.9955265,2.3167613,0.37415445,1.31765,2.3907754,0.8225585,-1.1697563,0.31828788,-1.5668099,0.012495186,-1.7515209,-2.0054176,-2.3642242,2.228626,-3.0132575,0.81707865,-4.9000826,2.2561595,-0.11993201,-2.3935425,-1.0110092,-0.6571393,-1.0330286,-2.2436514,-0.8217381,-2.6871123
78,-1.8320237,-0.22491732,-0.76702434,2.4870515,-0.28020245,2.4747329,-0.21212594,2.1927104,1.8692789,0.5789492,0.82789767,0.23999628,-0.21255048,-1.1915013,1.2229892,0.6350347,-0.5838823,-1.0578936,-0.7766875,2.0717337,-0.16507891,0.41422486,-0.7294018,1.5861334,-1.5722052,0.2097614,2.9823716,-1.5684493,-0.04331942,-2.2573526,-1.2913736,-0.4055644
79,0.33679762,-0.42515948,-0.8441674,2.0078025,-1.73139,0.92558354,0.26075074,1.3281926,-0.9468883,0.1624874,0.8139955,1.6972247,-0.43049553,-0.14839184,1.9179229,-0.6007594,0.3737349,-1.0769423,-2.005767,0.28490403,0.51137334,-0.37465447,-0.9944355,-0.504112,-0.89233214,-1.0084269,0.7109828,-0.90851086,0.331612,-1.3127098,-1.435551,0.10877896
80,-1.599645,-0.98827684,-0.035761796,1.5666642,3.490513,3.5116506,2.0158808,0.5809413,3.4078248,0.81256217,2.162431,-2.7455404,-0.8302986,0.77952236,-3.3602335,1.372188,-1.800923,-2.6890945,0.60197276,-1.5375087,-3.0210392,1.5847625,-0.62066525,2.6464238,-0.0136659015,-1.8420672,0.17963977,-0.34184292,1.0556115,-1.661895,-0.9128584,-1.8955604
81,-1.8320237,-0.22491732,-0.76702434,2.4870515,-0.28020245,2.4747329,-0.21212594,2.1927104,1.8692789,0.5789492,0.82789767,0.23999628,-0.21255048,-1.1915013,1.2229892,0.6350347,-0.5838823,-1.0578936,-0.7766875,2.0717337,-0.16507891,0.41422486,-0.7294018,1.5861334,-1.5722052,0.2097614,2.9823716,-1.5684493,-0.04331942,-2.2573526,-1.2913736,-0.4055644
82,1.1052217,-1.0202941,0.7343021,1.0244318,1.7608349,1.3284309,3.1388984,-0.9007926,0.8263729,0.7397318,1.677215,-1.9025224,-1.5435075,-0.851748,-0.23991531,0.82560205,-1.2143271,-2.3086355,0.31418946,-2.4379623,-0.22216463,2.6646564,1.4971423,-0.37615427,-2.299125,-0.7630233,0.5093318,-1.5652235,0.728463,-0.9380721,0.050309516,-0.81242025
83,-1.8706764,-1.1102089,0.6521782,-3.895181,0.5174464,0.19719438,3.679149,-3.7615697,2.7944653,1.8788782,-0.79583734,-3.89305,0.708667,3.5571043,-3.7549849,3.1684036,0.75259495,-1.2336922,3.7764254,-7.04489,-0.3578394,0.22571817,5.873522,-0.45374328,0.86563796,1.9006115,0.73220575,0.48650476,3.322179,-1.266438,1.0232795,1.1252838
84,0.8157444,-0.050937735,-1.2969596,3.9677124,-1.4429274,1.4078742,-0.11144258,2.533147,-1.6493498,0.60447484,1.1539139,2.399954,-0.23587342,-0.7055608,3.6152072,-1.3546394,0.37593898,-1.7209367,-3.7336962,1.0843629,0.34798288,-0.85465693,-2.7353575,-0.04637584,-1.0951152,-1.5988431,0.7202685,-1.1395774,0.15570842,-1.398016,-2.55011,0.03382176
85,-0.18960738,-0.96013236,0.70046425,1.0057111,-0.2390734,1.2592227,1.0810841,0.16236988,0.37011328,-0.24908742,1.0442764,0.10498028,-1.7645609,-0.2068493,0.20899865,1.0893419,-0.6749473,-0.2616862,0.06398198,0.8223298,0.16566283,1.541145,0.39510962,-0.3590315,-2.1536891,0.7008407,1.2175466,-1.7192048,-0.26447186,-1.6001256,0.6059388,-0.46634415
86,3.1221075,-0.5778551,1.9188817,1.174503,1.6055723,0.21796721,1.767771,-0.84232527,-1.0047485,1.013607,1.2268698,-1.0188138,-2.525281,-1.6990803,0.7441046,0.71183264,-1.4940956,-1.4589758,-0.28128904,-0.6968618,0.15537204,3.4094937,0.51665413,-1.4138579,-3.438019,0.35543066,-0.21625696,-2.6957576,-1.0263419,-0.50591576,1.5681905,-1.3758135
87,-0.5468701,-1.3274666,0.14839032,2.3142688,2.9686742,3.8951786,0.6402992,1.1900055,1.8779058,1.1218712,2.726506,-0.9250523,-1.2631768,1.0738674,-3.3680995,0.8584883,-2.0673969,-2.470367,-0.7039563,-0.11127062,-3.5687492,1.3950863,-3.1457572,2.6080246,0.17096056,-2.6326778,-1.1937642,-0.3380425,-0.1436433,-2.013712,-0.52803046,-2.8213084
88,0.029783638,-0.9432702,-0.40885624,3.3234427,1.7527095,3.5223107,-0.9955265,2.3167613,0.37415445,1.31765,2.3907754,0.8225585,-1.1697563,0.31828788,-1.5668099,0.012495186,-1.7515209,-2.0054176,-2.3642242,2.228626,-3.0132575,0.81707865,-4.9000826,2.2561595,-0.11993201,-2.3935425,-1.0110092,-0.6571393,-1.0330286,-2.2436514,-0.8217381,-2.6871123
89,-1.8320237,-0.22491732,-0.76702434,2.4870515,-0.28020245,2.4747329,-0.21212594,2.1927104,1.8692789,0.5789492,0.82789767,0.23999628,-0.21255048,-1.1915013,1.2229892,0.6350347,-0.5838823,-1.0578936,-0.7766875,2.0717337,-0.16507891,0.41422486,-0.7294018,1.5861334,-1.5722052,0.2097614,2.9823716,-1.5684493,-0.04331942,-2.2573526,-1.2913736,-0.4055644
90,1.4924487,-0.015034486,-0.31094155,4.2820773,-0.8123802,0.9423699,-1.089449,3.177744,-2.2187302,0.9249855,1.0127285,2.7078955,-1.7826664,-1.8123298,4.1919203,-1.3463366,0.010611554,-1.1162019,-4.1948385,3.3283758,0.23984364,0.20546757,-3.4151895,-0.39125165,-2.2128243,-0.51813483,0.8045836,-2.5314052,-1.5931169,-1.7495039,-1.3838305,-0.8853754
91,1.5605313,-1.1261865,-0.69522834,1.2860733,-3.4615624,0.036394536,1.1745564,0.58371174,-2.5034668,-0.08932477,1.0490904,2.728525,-1.3073499,0.6433943,2.1976702,-1.1780989,0.9312878,-1.1265924,-2.621198,-0.7776096,1.1879586,-0.2440932,-0.295162,-2.4042659,-1.051257,-1.6392355,-0.37074417,-1.3211757,0.61882824,-1.3200898,-1.2275847,0.2584407
92,-0.45065275,-1.1117457,-0.12853229,1.0009525,-1.165958,1.4406931,0.54586285,0.30068907,-0.20537943,-0.24240994,0.9806993,1.2102824,-0.90740407,0.46636388,0.19802827,0.4806772,-0.18532659,-0.2923055,-0.38104567,0.56413984,0.2289984,0.3167108,-0.2813248,-0.17820281,-1.103934,-0.1673983,0.7062056,-0.9139012,0.14833191,-1.5763488,-0.12957233,-0.22592063
